user_id,book_titles,authors,num_books_rated,ratings,book_paths,is_aligned,num_missing_files,missing_files
599,all the sad young men;anna karenina;great expectations;king richard iii;palimpsest;pride and prejudice;saint joan;swan song;the brothers karamazov;the great gatsby;the hound of the baskervilles;the idiot;the phantom of the opera;the picture of dorian gray;the possessed;the scarlet letter;the tale of genji;the terror;the three musketeers;the wind in the willows;wuthering heights,"fitzgerald, f. scott (francis scott);tolstoy, leo;dickens, charles;shakespeare, william;aycock, roger d.;austen, jane;shaw, bernard;chekhov, anton pavlovich;dostoyevsky, fyodor;fitzgerald, f. scott (francis scott);doyle, arthur conan;bangs, john kendrick;leroux, gaston;wilde, oscar;dostoyevsky, fyodor;hawthorne, nathaniel;murasaki shikibu;coppel, alfred;dumas, alexandre;grahame, kenneth;brontã«, emily",21,4.0;5.0;4.0;4.0;5.0;4.0;4.0;3.0;5.0;4.0;5.0;4.0;3.5;4.0;3.0;4.0;4.0;5.0;5.0;5.0;4.0,book_texts/68229.txt;book_texts/1399.txt;book_texts/1400.txt;book_texts/1103.txt;book_texts/63990.txt;book_texts/1342.txt;book_texts/76323.txt;book_texts/1753.txt;book_texts/28054.txt;book_texts/64317.txt;book_texts/2852.txt;book_texts/18881.txt;book_texts/175.txt;book_texts/174.txt;book_texts/8117.txt;book_texts/33.txt;book_texts/66057.txt;book_texts/70361.txt;book_texts/1257.txt;book_texts/289.txt;book_texts/768.txt,True,0,
605,a dolls house;beauty and the beast;crime and punishment;julius caesar;lady susan;manhattan transfer;moods;persuasion;sister carrie;the brothers karamazov;the good soldier;the rainbow;three soldiers;twelfth night,"ibsen, henrik;anonymous;dostoyevsky, fyodor;shakespeare, william;austen, jane;dos passos, john;alcott, louisa may;austen, jane;dreiser, theodore;dostoyevsky, fyodor;ford, ford madox;lawrence, d. h. (david herbert);dos passos, john;shakespeare, william",14,4.0;3.0;5.0;3.0;2.0;3.0;3.0;4.0;3.0;3.0;4.0;4.0;5.0;3.0,book_texts/15492.txt;book_texts/19967.txt;book_texts/2554.txt;book_texts/1120.txt;book_texts/946.txt;book_texts/71853.txt;book_texts/28203.txt;book_texts/105.txt;book_texts/5267.txt;book_texts/28054.txt;book_texts/2775.txt;book_texts/28948.txt;book_texts/6362.txt;book_texts/1123.txt,True,0,
630,a midsummer nights dream;a tale of two cities;alcestis;anna karenina;madame bovary;the brothers karamazov;the castle of otranto;the idiot;the stranger;treasure island,"shakespeare, william;dickens, charles;euripides;tolstoy, leo;flaubert, gustave;dostoyevsky, fyodor;walpole, horace;bangs, john kendrick;dickson, gordon r.;stevenson, robert louis",10,4.0;4.0;4.0;4.0;4.0;4.0;2.0;4.0;4.0;3.0,book_texts/1113.txt;book_texts/98.txt;book_texts/10523.txt;book_texts/1399.txt;book_texts/2413.txt;book_texts/28054.txt;book_texts/696.txt;book_texts/18881.txt;book_texts/65839.txt;book_texts/120.txt,True,0,
648,a tale of two cities;as you like it;dracula;far from the madding crowd;gorgias;les misrables;macbeth;much ado about nothing;the castle of otranto;the last dragon;the tale of genji;the time machine;treasure island;twelfth night,"dickens, charles;shakespeare, william;stoker, bram;hardy, thomas;plato;hugo, victor;shakespeare, william;shakespeare, william;walpole, horace;totheroh, dan;murasaki shikibu;wells, h. g. (herbert george);stevenson, robert louis;shakespeare, william",14,3.0;2.0;2.5;3.0;3.0;3.0;2.0;2.0;2.0;1.0;3.0;2.0;2.0;4.0,book_texts/98.txt;book_texts/1121.txt;book_texts/345.txt;book_texts/27.txt;book_texts/1672.txt;book_texts/135.txt;book_texts/1533.txt;book_texts/1118.txt;book_texts/696.txt;book_texts/76411.txt;book_texts/66057.txt;book_texts/35.txt;book_texts/120.txt;book_texts/1123.txt,True,0,
683,carmilla;crime and punishment;hamlet;identity;love;pride and prejudice;the castle of otranto;the taming of the shrew;three soldiers;treasure island;ulysses,"le fanu, joseph sheridan;dostoyevsky, fyodor;shakespeare, william;blade, zoã«;von arnim, elizabeth;austen, jane;walpole, horace;shakespeare, william;dos passos, john;stevenson, robert louis;joyce, james",11,4.0;3.0;5.0;5.0;4.0;4.0;3.0;4.0;4.0;4.0;5.0,book_texts/10007.txt;book_texts/2554.txt;book_texts/1122.txt;book_texts/29676.txt;book_texts/73308.txt;book_texts/1342.txt;book_texts/696.txt;book_texts/1107.txt;book_texts/6362.txt;book_texts/120.txt;book_texts/4300.txt,True,0,
697,alices adventures in wonderland;empire;julius caesar;possession;the adventurer;the brothers karamazov;the stranger;twelfth night,"carroll, lewis;simak, clifford d.;shakespeare, william;bromfield, louis;kornbluth, c. m. (cyril m.);dostoyevsky, fyodor;dickson, gordon r.;shakespeare, william",8,4.0;4.0;5.0;5.0;5.0;5.0;5.0;5.0,book_texts/11.txt;book_texts/28215.txt;book_texts/1120.txt;book_texts/73188.txt;book_texts/29908.txt;book_texts/28054.txt;book_texts/65839.txt;book_texts/1123.txt,True,0,
746,alcestis;david copperfield;fathers and sons;pride and prejudice;the breaking point;the castle of otranto;the comedy of errors;the elusive pimpernel;the way we live now;three soldiers;treasure island,"euripides;dickens, charles;turgenev, ivan sergeevich;austen, jane;rinehart, mary roberts;walpole, horace;shakespeare, william;orczy, emmuska orczy;trollope, anthony;dos passos, john;stevenson, robert louis",11,4.0;3.0;3.0;3.0;3.0;4.0;4.0;4.0;4.0;4.0;5.0,book_texts/10523.txt;book_texts/766.txt;book_texts/47935.txt;book_texts/1342.txt;book_texts/1601.txt;book_texts/696.txt;book_texts/1104.txt;book_texts/2785.txt;book_texts/5231.txt;book_texts/6362.txt;book_texts/120.txt,True,0,
748,a tale of two cities;cousin pons;the brothers karamazov;the devil;the freaks of mayfair;the professors house;the tale of genji;treasure island,"dickens, charles;balzac, honorã© de;dostoyevsky, fyodor;molnã¡r, ferenc;benson, e. f. (edward frederic);cather, willa;murasaki shikibu;stevenson, robert louis",8,2.0;4.0;4.0;3.0;4.0;3.0;2.0;4.0,book_texts/98.txt;book_texts/1856.txt;book_texts/28054.txt;book_texts/46185.txt;book_texts/57006.txt;book_texts/65465.txt;book_texts/66057.txt;book_texts/120.txt,True,0,
753,a journal of the plague year;alcestis;mrs dalloway;much ado about nothing;scenes of clerical life;the castle of otranto;the hound of the baskervilles;treasure island,"defoe, daniel;euripides;woolf, virginia;shakespeare, william;eliot, george;walpole, horace;doyle, arthur conan;stevenson, robert louis",8,4.0;3.0;3.0;5.0;1.0;1.0;4.0;3.0,book_texts/376.txt;book_texts/10523.txt;book_texts/71865.txt;book_texts/1118.txt;book_texts/17780.txt;book_texts/696.txt;book_texts/2852.txt;book_texts/120.txt,True,0,
761,a midsummer nights dream;lysistrata;peace;the call of the wild;the changeling;the phantom of the opera;the tale of genji;toxin,"shakespeare, william;aristophanes;aristophanes;london, jack;besant, walter;leroux, gaston;murasaki shikibu;ouida",8,3.0;3.0;3.0;3.0;5.0;3.0;4.0;4.0,book_texts/1113.txt;book_texts/7700.txt;book_texts/2571.txt;book_texts/215.txt;book_texts/49035.txt;book_texts/175.txt;book_texts/66057.txt;book_texts/78502.txt,True,0,
780,far from the madding crowd;forever;gorgias;kim;lysistrata;memoirs;peace;the changeling;the coming;the tale of genji;the turn of the screw;treasure island;vanity fair;women,"hardy, thomas;sheckley, robert;plato;kipling, rudyard;aristophanes;leland, charles godfrey;aristophanes;besant, walter;snaith, j. c. (john collis);murasaki shikibu;james, henry;stevenson, robert louis;thackeray, william makepeace;tarkington, booth",14,4.0;4.0;4.0;4.0;4.0;4.0;3.0;3.0;3.0;4.0;3.0;3.0;4.0;3.0,book_texts/27.txt;book_texts/29487.txt;book_texts/1672.txt;book_texts/2226.txt;book_texts/7700.txt;book_texts/22030.txt;book_texts/2571.txt;book_texts/49035.txt;book_texts/69050.txt;book_texts/66057.txt;book_texts/209.txt;book_texts/120.txt;book_texts/599.txt;book_texts/65207.txt,True,0,
798,alcestis;apology;bureaucracy;dracula;julius caesar;the adventurer;the awakening;treasure island,"euripides;plato;balzac, honorã© de;stoker, bram;shakespeare, william;kornbluth, c. m. (cyril m.);bordeaux, henry;stevenson, robert louis",8,4.0;3.0;1.0;4.0;2.0;2.0;2.0;4.0,book_texts/10523.txt;book_texts/1656.txt;book_texts/1343.txt;book_texts/345.txt;book_texts/1120.txt;book_texts/29908.txt;book_texts/70440.txt;book_texts/120.txt,True,0,
818,anna karenina;captain blood;gorgias;hamlet;hard times;les misrables;north and south;notredame de paris;romeo and juliet;sanctuary;the gambler;the power and the glory;the tale of genji;the taming of the shrew;treasure island;twelfth night;uncle toms cabin,"tolstoy, leo;sabatini, rafael;plato;shakespeare, william;dickens, charles;hugo, victor;gaskell, elizabeth cleghorn;hugo, victor;shakespeare, william;wharton, edith;dostoyevsky, fyodor;cooke, grace macgowan;murasaki shikibu;shakespeare, william;stevenson, robert louis;shakespeare, william;stowe, harriet beecher",17,5.0;5.0;5.0;4.0;3.0;5.0;4.0;3.0;5.0;2.0;3.0;4.0;5.0;5.0;5.0;5.0;4.5,book_texts/1399.txt;book_texts/1965.txt;book_texts/1672.txt;book_texts/1122.txt;book_texts/786.txt;book_texts/135.txt;book_texts/4276.txt;book_texts/2610.txt;book_texts/1112.txt;book_texts/7517.txt;book_texts/2197.txt;book_texts/10068.txt;book_texts/66057.txt;book_texts/1107.txt;book_texts/120.txt;book_texts/1123.txt;book_texts/203.txt,True,0,
838,a midsummer nights dream;anna karenina;cyrano de bergerac;daniel deronda;dracula;persuasion;the moonstone;the mysteries of udolpho;the tale of genji;the terror;the turn of the screw;vanity fair;villette,"shakespeare, william;tolstoy, leo;rostand, edmond;eliot, george;stoker, bram;austen, jane;collins, wilkie;radcliffe, ann ward;murasaki shikibu;coppel, alfred;james, henry;thackeray, william makepeace;brontã«, charlotte",13,4.0;3.0;4.0;4.0;4.0;4.0;3.0;3.0;3.0;4.0;3.0;3.0;3.0,book_texts/1113.txt;book_texts/1399.txt;book_texts/1254.txt;book_texts/7469.txt;book_texts/345.txt;book_texts/105.txt;book_texts/155.txt;book_texts/3268.txt;book_texts/66057.txt;book_texts/70361.txt;book_texts/209.txt;book_texts/599.txt;book_texts/9182.txt,True,0,
840,a midsummer nights dream;a tale of two cities;crime and punishment;emma;little women;lysistrata;peace;the tale of genji;three soldiers;treasure island;vanity fair,"shakespeare, william;dickens, charles;dostoyevsky, fyodor;austen, jane;alcott, louisa may;aristophanes;aristophanes;murasaki shikibu;dos passos, john;stevenson, robert louis;thackeray, william makepeace",11,3.0;4.0;3.0;4.0;3.0;3.0;3.0;3.0;5.0;4.0;3.5,book_texts/1113.txt;book_texts/98.txt;book_texts/2554.txt;book_texts/158.txt;book_texts/514.txt;book_texts/7700.txt;book_texts/2571.txt;book_texts/66057.txt;book_texts/6362.txt;book_texts/120.txt;book_texts/599.txt,True,0,
858,alcestis;anna karenina;as you like it;gorgias;madame bovary;much ado about nothing;the alchemist;the brothers karamazov;the castle of otranto;the time machine;treasure island,"euripides;tolstoy, leo;shakespeare, william;plato;flaubert, gustave;shakespeare, william;jonson, ben;dostoyevsky, fyodor;walpole, horace;wells, h. g. (herbert george);stevenson, robert louis",11,3.0;4.0;4.0;3.0;3.0;4.0;3.0;3.0;3.0;3.0;2.0,book_texts/10523.txt;book_texts/1399.txt;book_texts/1121.txt;book_texts/1672.txt;book_texts/2413.txt;book_texts/1118.txt;book_texts/4081.txt;book_texts/28054.txt;book_texts/696.txt;book_texts/35.txt;book_texts/120.txt,True,0,
864,a portrait of the artist as a young man;emma;madame bovary;the adventures of sherlock holmes;the brothers karamazov;treasure island;victoria;wuthering heights,"joyce, james;austen, jane;flaubert, gustave;doyle, arthur conan;dostoyevsky, fyodor;stevenson, robert louis;hamsun, knut;brontã«, emily",8,4.5;4.0;4.0;3.0;3.0;3.0;4.0;4.0,book_texts/4217.txt;book_texts/158.txt;book_texts/2413.txt;book_texts/1661.txt;book_texts/28054.txt;book_texts/120.txt;book_texts/74458.txt;book_texts/768.txt,True,0,
874,a tale of two cities;alices adventures in wonderland;emma;hamlet;poirot investigates;sanctuary;scenes of clerical life;the alchemist;the brothers karamazov;the castle of otranto;the gift;the sound and the fury,"dickens, charles;carroll, lewis;austen, jane;shakespeare, william;christie, agatha;wharton, edith;eliot, george;jonson, ben;dostoyevsky, fyodor;walpole, horace;sturgis, melvin;faulkner, william",12,3.0;3.0;5.0;5.0;3.0;4.0;4.0;2.0;4.0;3.0;4.0;5.0,book_texts/98.txt;book_texts/11.txt;book_texts/158.txt;book_texts/1122.txt;book_texts/61262.txt;book_texts/7517.txt;book_texts/17780.txt;book_texts/4081.txt;book_texts/28054.txt;book_texts/696.txt;book_texts/65298.txt;book_texts/75170.txt,True,0,
881,a midsummer nights dream;charles dickens;east of eden;lysistrata;peace;the republic;the stranger;treasure island;vanity fair,"shakespeare, william;chesterton, g. k. (gilbert keith);glenn, isa;aristophanes;aristophanes;plato;dickson, gordon r.;stevenson, robert louis;thackeray, william makepeace",9,5.0;3.0;4.0;3.0;3.0;1.0;5.0;5.0;5.0,book_texts/1113.txt;book_texts/61760.txt;book_texts/75781.txt;book_texts/7700.txt;book_texts/2571.txt;book_texts/1497.txt;book_texts/65839.txt;book_texts/120.txt;book_texts/599.txt,True,0,
900,crime and punishment;hamlet;hunger;madame bovary;metamorphosis;the brothers karamazov;three soldiers;treasure island;twelfth night;wuthering heights,"dostoyevsky, fyodor;shakespeare, william;hamsun, knut;flaubert, gustave;de vet, charles v.;dostoyevsky, fyodor;dos passos, john;stevenson, robert louis;shakespeare, william;brontã«, emily",10,5.0;4.0;2.0;5.0;2.0;5.0;4.0;4.0;4.0;3.0,book_texts/2554.txt;book_texts/1122.txt;book_texts/8387.txt;book_texts/2413.txt;book_texts/51713.txt;book_texts/28054.txt;book_texts/6362.txt;book_texts/120.txt;book_texts/1123.txt;book_texts/768.txt,True,0,
904,a midsummer nights dream;emma;life is a dream;lysistrata;peace;siddhartha;the brothers karamazov;the dark tower;the tale of genji;the turn of the screw,"shakespeare, william;austen, jane;calderã³n de la barca, pedro;aristophanes;aristophanes;hesse, hermann;dostoyevsky, fyodor;bottome, phyllis;murasaki shikibu;james, henry",10,3.333333333333333;3.0;4.0;4.0;4.0;5.0;4.0;5.0;5.0;1.0,book_texts/1113.txt;book_texts/158.txt;book_texts/2587.txt;book_texts/7700.txt;book_texts/2571.txt;book_texts/2500.txt;book_texts/28054.txt;book_texts/25829.txt;book_texts/66057.txt;book_texts/209.txt,True,0,
923,a lost lady;a midsummer nights dream;a tale of two cities;emma;the adventures of sherlock holmes;the brothers karamazov;the river;the tale of genji,"cather, willa;shakespeare, william;dickens, charles;austen, jane;doyle, arthur conan;dostoyevsky, fyodor;aiken, ednah;murasaki shikibu",8,1.0;4.5;5.0;5.0;4.0;5.0;5.0;5.0,book_texts/65636.txt;book_texts/1113.txt;book_texts/98.txt;book_texts/158.txt;book_texts/1661.txt;book_texts/28054.txt;book_texts/73739.txt;book_texts/66057.txt,True,0,
981,a midsummer nights dream;kim;lysistrata;madame bovary;murder at the vicarage;the facts of life;the moonstone;the tale of genji;ulysses,"shakespeare, william;kipling, rudyard;aristophanes;flaubert, gustave;christie, agatha;miller, p. schuyler (peter schuyler);collins, wilkie;murasaki shikibu;joyce, james",9,5.0;4.0;5.0;4.0;4.0;5.0;1.0;5.0;3.5,book_texts/1113.txt;book_texts/2226.txt;book_texts/7700.txt;book_texts/2413.txt;book_texts/78220.txt;book_texts/64880.txt;book_texts/155.txt;book_texts/66057.txt;book_texts/4300.txt,True,0,
985,a midsummer nights dream;a portrait of the artist as a young man;a tale of two cities;othello;scenes of clerical life;sense and sensibility;the brothers karamazov;the merchant of venice;the tempest,"shakespeare, william;joyce, james;dickens, charles;shakespeare, william;eliot, george;austen, jane;dostoyevsky, fyodor;shakespeare, william;shakespeare, william",9,3.0;4.0;5.0;3.0;5.0;5.0;3.0;5.0;5.0,book_texts/1113.txt;book_texts/4217.txt;book_texts/98.txt;book_texts/1127.txt;book_texts/17780.txt;book_texts/161.txt;book_texts/28054.txt;book_texts/1114.txt;book_texts/1135.txt,True,0,
1004,a midsummer nights dream;alcestis;madame bovary;middlemarch;pride and prejudice;the idiot;the stranger;the turn of the screw;treasure island;twelfth night,"shakespeare, william;euripides;flaubert, gustave;eliot, george;austen, jane;bangs, john kendrick;dickson, gordon r.;james, henry;stevenson, robert louis;shakespeare, william",10,3.0;4.0;4.0;3.0;4.0;4.0;3.0;3.0;4.0;3.0,book_texts/1113.txt;book_texts/10523.txt;book_texts/2413.txt;book_texts/145.txt;book_texts/1342.txt;book_texts/18881.txt;book_texts/65839.txt;book_texts/209.txt;book_texts/120.txt;book_texts/1123.txt,True,0,
1005,a midsummer nights dream;daniel deronda;emma;main street;oscar wilde;the picture of dorian gray;the tale of genji;the terror;this side of paradise;where angels fear to tread;wuthering heights,"shakespeare, william;eliot, george;austen, jane;lewis, sinclair;thorne, guy;wilde, oscar;murasaki shikibu;coppel, alfred;fitzgerald, f. scott (francis scott);forster, e. m. (edward morgan);brontã«, emily",11,5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;2.0;4.5,book_texts/1113.txt;book_texts/7469.txt;book_texts/158.txt;book_texts/543.txt;book_texts/38251.txt;book_texts/174.txt;book_texts/66057.txt;book_texts/70361.txt;book_texts/805.txt;book_texts/2948.txt;book_texts/768.txt,True,0,
1009,anna karenina;arrowsmith;essays;oscar wilde;the adventures of jimmy skunk;the blue flower;the idiot;the terror;the wind in the willows;ulysses;vanity fair,"tolstoy, leo;lewis, sinclair;benson, arthur christopher;thorne, guy;burgess, thornton w. (thornton waldo);van dyke, henry;bangs, john kendrick;coppel, alfred;grahame, kenneth;joyce, james;thackeray, william makepeace",11,5.0;4.0;2.0;4.0;5.0;4.0;4.0;5.0;3.0;3.0;5.0,book_texts/1399.txt;book_texts/70875.txt;book_texts/35860.txt;book_texts/38251.txt;book_texts/21015.txt;book_texts/1603.txt;book_texts/18881.txt;book_texts/70361.txt;book_texts/289.txt;book_texts/4300.txt;book_texts/599.txt,True,0,
1058,a passage to india;crime and punishment;hamlet;kim;night and day;othello;the castle of otranto;the changeling;the great gatsby;the man who was thursday a nightmare;the professors house;the runaway bunny;the sun also rises,"forster, e. m. (edward morgan);dostoyevsky, fyodor;shakespeare, william;kipling, rudyard;woolf, virginia;shakespeare, william;walpole, horace;besant, walter;fitzgerald, f. scott (francis scott);chesterton, g. k. (gilbert keith);cather, willa;smith, laura rountree;hemingway, ernest",13,3.0;4.5;4.0;4.0;4.0;4.0;4.0;3.0;4.0;2.0;2.0;4.0;3.0,book_texts/61221.txt;book_texts/2554.txt;book_texts/1122.txt;book_texts/2226.txt;book_texts/1245.txt;book_texts/1127.txt;book_texts/696.txt;book_texts/49035.txt;book_texts/64317.txt;book_texts/1695.txt;book_texts/65465.txt;book_texts/65568.txt;book_texts/67138.txt,True,0,
